schoolid,schoolname,calendaryear,sprfactotal,sprftfactotal,sprftfacother,spradminfactotal,sprptfactotal,fallfactotal,fallftfactotal,fallftfacother,falladminfactotal,fallptfactotal,sprfacmen,sprftfacmen,sprotherftfacmen,spradminfacmen,sprptfacmen,fallfacmen,fallftfacmen,fallotherftfacmen,falladminfacmen,fallptfacmen,sprfacwomen,sprftfacwomen,sprotherftfacwomen,spradminfacwomen,sprptfacwomen,fallfacwomen,fallftfacwomen,fallotherftfacwomen,falladminfacwomen,fallptfacwomen,fallfacother,sprfacother,fallfacminority,sprfacminority,fallftfacminority,sprftfacminority,fallotherftfacminority,sprotherftfacminority,falladminfacother,spradminfacother,falladminfacminority,spradminfacminority,fallptfacminority,sprptfacminority,fallptfacother,sprptfacother
00361300,Southern Methodist University,2013,106,41,3,8,54,97,41,1,6,49,75,25,2,5,43,71,25,1,3,42,31,16,1,3,11,26,16,0,3,7,,,10,12,7,10,1,1,,,0,0,2,1,,
00361300,Southern Methodist University,2014,106,34,,10,62,91,31,,7,53,73,19,,6,48,70,19,,4,47,33,15,,4,14,21,12,,3,6,0,0,8,13,6,10,,,0,0,0,0,2,3,0,0
00361300,Southern Methodist University,2015,108,36,0,9,63,99,37,0,9,53,70,19,,4,47,69,20,,4,45,38,17,,5,16,30,17,,5,8,0,0,10,13,8,8,,,0,0,1,1,1,4,0,0
00361300,Southern Methodist University,2016,114,39,0,10,65,99,37,0,10,52,70,23,,5,42,69,21,,5,43,44,16,,5,23,30,16,,5,9,0,0,9,13,6,8,,,0,0,1,1,2,4,0,0
00362300,St. Mary's University,2011,102,30,5,12,55,106,31,7,11,57,56,18,1,8,29,66,20,1,7,38,46,12,4,4,26,40,11,6,4,19,,,20,19,4,5,2,1,,,5,5,9,8,,
00362300,St. Mary's University,2012,104,28,7,11,58,107,31,9,11,56,59,17,1,7,34,65,19,2,7,37,45,11,6,4,24,42,12,7,4,19,,,23,20,4,4,2,1,,,4,4,13,11,,
00362300,St. Mary's University,2013,114,32,9,11,62,112,31,10,12,59,62,19,2,7,34,65,18,2,7,38,52,13,7,4,28,47,13,8,5,21,,,25,23,5,4,5,2,,,4,4,11,13,,
00362300,St. Mary's University,2014,107,37,,15,55,100,32,,14,54,59,21,,9,29,63,18,,9,36,48,16,,6,26,37,14,,5,18,0,0,20,23,5,8,,,0,0,5,6,10,9,0,0
00362300,St. Mary's University,2015,100,31,0,19,50,101,29,0,20,52,58,18,,13,27,64,15,,14,35,42,13,,6,23,37,14,,6,17,0,0,22,18,7,5,,,0,0,4,6,11,7,0,0
00362300,St. Mary's University,2016,105,29,0,19,57,102,39,0,20,43,60,16,,12,32,67,21,,14,32,45,13,,7,25,35,18,,6,11,0,0,23,21,10,6,,,0,0,4,5,9,10,0,0
00364200,Texas Southern University,2011,63,32,0,11,20,55,33,0,14,8,36,13,0,7,16,26,12,0,9,5,27,19,0,4,4,29,21,0,5,3,,,44,49,28,24,0,0,,,11,9,5,16,,
00364200,Texas Southern University,2012,59,33,1,15,10,54,30,1,15,8,31,12,1,10,8,25,13,1,8,3,28,21,0,5,2,29,17,0,7,5,,,44,50,24,28,0,0,,,15,14,5,8,,
00364200,Texas Southern University,2013,58,31,3,13,11,57,30,3,14,10,28,12,1,7,8,25,13,1,7,4,30,19,2,6,3,32,17,2,7,6,,,45,48,24,26,0,0,,,14,13,7,9,,
00364200,Texas Southern University,2014,51,29,,14,8,47,27,,13,7,28,13,,8,7,22,13,,6,3,23,16,,6,1,25,14,,7,4,0,0,37,44,20,23,,,0,0,13,14,4,7,0,0
00364200,Texas Southern University,2015,45,30,0,15,0,42,29,0,13,0,22,13,,9,0,21,14,,7,0,23,17,,6,0,21,15,,6,0,0,0,35,39,22,24,,,0,0,13,15,0,0,0,0
00364200,Texas Southern University,2016,50,34,0,16,0,50,35,0,15,0,23,16,,7,0,23,17,,6,0,27,18,,9,0,27,18,,9,0,0,0,40,40,27,26,,,0,0,13,14,0,0,0,0
00364400,Texas Tech University,2011,60,33,2,13,12,57,32,1,14,10,36,21,0,5,10,34,22,0,5,7,24,12,2,8,2,23,10,1,9,3,,,12,12,6,6,0,0,,,4,4,2,2,,
00364400,Texas Tech University,2012,58,30,3,13,12,57,35,3,12,7,35,20,1,4,10,33,25,1,4,3,23,10,2,9,2,24,10,2,8,4,,,12,12,5,5,0,0,,,5,4,2,3,,
00364400,Texas Tech University,2013,67,31,9,10,17,59,32,6,10,11,40,20,7,4,9,35,23,4,3,5,27,11,2,6,8,24,9,2,7,6,,,11,12,5,4,0,1,,,5,4,1,3,,
00364400,Texas Tech University,2014,67,36,,11,20,73,37,,12,24,41,24,,5,12,47,25,,5,17,26,12,,6,8,26,12,,7,7,0,0,12,11,5,3,,,0,0,5,5,2,3,0,0
00364400,Texas Tech University,2015,74,30,0,15,29,57,30,0,13,14,47,20,,7,20,36,20,,5,11,27,10,,8,9,21,10,,8,3,0,0,7,12,4,4,,,0,0,2,5,1,3,0,0
00364400,Texas Tech University,2016,72,31,0,16,25,59,30,0,16,13,43,20,,7,16,36,21,,6,9,29,11,,9,9,23,9,,10,4,0,0,10,11,6,5,,,0,0,2,3,2,3,0,0
00364500,Texas A&M University,2011,61,23,5,7,26,61,31,1,7,22,38,13,4,5,16,33,16,1,5,11,23,10,1,2,10,28,15,0,2,11,,,11,8,7,2,0,1,,,3,3,1,2,,
00364500,Texas A&M University,2012,59,30,0,7,22,58,29,0,6,23,35,15,0,5,15,34,16,0,3,15,24,15,0,2,7,24,13,0,3,8,,,10,11,6,7,0,0,,,3,3,1,1,,
00364500,Texas A&M University,2013,65,31,0,11,23,58,26,0,10,22,33,17,0,5,11,33,16,0,3,14,32,14,0,6,12,25,10,0,7,8,,,7,9,6,7,0,0,,,1,1,0,1,,
00364500,Texas A&M University,2014,63,28,,13,22,64,26,,12,26,32,16,,4,12,38,17,,3,18,31,12,,9,10,26,9,,9,8,0,0,7,7,6,6,,,0,0,1,1,0,0,0,0
00364500,Texas A&M University,2015,82,28,0,16,38,80,30,0,22,28,50,17,,6,27,50,17,,11,22,32,11,,10,11,30,13,,11,6,0,0,12,8,9,6,,,0,0,3,1,0,1,0,0
00364500,Texas A&M University,2016,100,34,0,23,43,97,26,0,33,38,61,19,,11,31,58,14,,16,28,39,15,,12,12,39,12,,17,10,0,0,17,16,6,11,,,0,0,9,3,2,2,0,0
00365200,University of Houston,2011,169,63,11,4,91,122,51,0,3,68,121,46,4,4,67,88,35,0,3,50,48,17,7,0,24,34,16,0,0,18,,,19,24,8,8,0,0,,,0,0,11,16,,
00365200,University of Houston,2012,193,51,14,6,122,151,55,13,5,78,134,33,5,5,91,102,35,5,4,58,59,18,9,1,31,49,20,8,1,20,,,20,25,8,8,0,0,,,0,0,12,17,,
00365200,University of Houston,2013,138,55,16,6,61,116,52,16,6,42,95,32,7,6,50,78,33,7,6,32,43,23,9,0,11,38,19,9,0,10,,,16,19,10,9,2,2,,,0,0,4,8,,
00365200,University of Houston,2014,148,70,,5,73,136,70,,6,60,103,42,,5,56,90,40,,6,44,45,28,,0,17,46,30,,0,16,0,0,21,20,12,12,,,0,0,1,0,8,8,0,0
00365200,University of Houston,2015,157,61,0,3,93,136,61,0,4,71,102,34,,2,66,93,34,,3,56,55,27,,1,27,43,27,,1,15,0,0,23,24,9,9,,,0,0,2,2,12,13,0,0
00365200,University of Houston,2016,168,59,0,7,102,144,60,0,7,77,105,33,,4,68,93,35,,4,54,63,26,,3,34,51,25,,3,23,0,0,22,34,7,9,,,0,0,2,2,13,23,0,0
00365800,University of Texas at Austin,2011,171,91,2,4,74,149,83,2,2,62,108,55,1,1,51,96,50,1,1,44,63,36,1,3,23,53,33,1,1,18,,,18,18,8,10,0,0,,,0,0,10,8,,
00365800,University of Texas at Austin,2012,176,82,3,6,85,155,75,6,2,72,113,53,1,2,57,99,46,3,1,49,63,29,2,4,28,56,29,3,1,23,,,21,21,10,8,0,0,,,0,1,11,12,,
00365800,University of Texas at Austin,2013,182,87,3,8,84,162,79,1,9,73,118,55,0,5,58,103,46,1,6,50,64,32,3,3,26,59,33,0,3,23,,,18,20,8,10,0,0,,,2,1,8,9,,
00365800,University of Texas at Austin,2014,190,82,,8,100,178,80,,9,89,118,50,,5,63,113,48,,6,59,72,32,,3,37,65,32,,3,30,0,0,22,20,8,9,,,0,0,1,0,13,11,0,0
00365800,University of Texas at Austin,2015,199,84,0,12,103,165,80,0,12,73,131,50,,6,75,102,47,,6,49,68,34,,6,28,63,33,,6,24,0,0,19,23,9,9,,,0,0,1,1,9,13,0,0
00365800,University of Texas at Austin,2016,220,90,0,15,115,171,84,0,15,72,144,56,,6,82,108,52,,6,50,76,34,,9,33,63,32,,9,22,0,0,20,24,9,9,,,0,0,1,1,10,14,0,0
00367000,Brigham Young University,2011,78,20,0,18,40,83,25,0,18,40,55,12,0,14,29,58,15,0,14,29,23,8,0,4,11,25,10,0,4,11,,,9,7,5,4,0,0,,,1,1,3,2,,
00367000,Brigham Young University,2012,70,23,0,15,32,85,24,0,15,46,47,14,0,12,21,62,14,0,12,36,23,9,0,3,11,23,10,0,3,10,,,8,5,4,4,0,0,,,1,1,3,0,,
00367000,Brigham Young University,2013,87,27,0,15,45,80,26,0,14,40,64,16,0,12,36,62,18,0,12,32,23,11,0,3,9,18,8,0,2,8,,,5,5,3,4,0,0,,,0,1,2,0,,
00367000,Brigham Young University,2014,81,27,,15,39,76,26,,14,36,62,18,,13,31,55,17,,11,27,19,9,,2,8,21,9,,3,9,0,0,5,5,4,4,,,0,0,0,0,1,1,0,0
00367000,Brigham Young University,2015,77,24,0,16,37,75,27,0,17,31,59,17,,11,31,54,18,,11,25,18,7,,5,6,21,9,,6,6,0,0,6,4,4,3,,,0,0,0,0,2,1,0,0
00367000,Brigham Young University,2016,80,26,0,19,35,81,27,0,18,36,57,16,,13,28,57,18,,12,27,23,10,,6,7,24,9,,6,9,0,0,5,6,4,4,,,0,0,0,0,1,2,0,0
00367500,University of Utah,2011,72,36,0,9,27,55,37,0,8,10,50,24,0,5,21,37,26,0,4,7,22,12,0,4,6,18,11,0,4,3,,,7,6,7,6,0,0,,,0,0,0,0,,
00367500,University of Utah,2012,78,38,0,8,32,67,36,1,8,22,53,25,0,4,24,43,24,1,3,15,25,13,0,4,8,24,12,0,5,7,,,7,7,7,7,0,0,,,0,0,0,0,,
00367500,University of Utah,2013,88,35,0,13,40,79,36,0,12,31,62,24,0,6,32,49,23,0,5,21,26,11,0,7,8,30,13,0,7,10,,,6,8,5,6,0,0,,,1,1,0,1,,
00367500,University of Utah,2014,76,36,,10,30,69,33,,9,27,50,23,,4,23,43,21,,4,18,26,13,,6,7,26,12,,5,9,0,0,6,7,5,5,,,0,0,1,1,0,1,0,0
00367500,University of Utah,2015,70,36,0,10,24,62,32,0,9,21,43,21,,6,16,39,19,,6,14,27,15,,4,8,23,13,,3,7,0,0,7,7,5,5,,,0,0,1,1,1,1,0,0
00367500,University of Utah,2016,65,31,0,10,24,59,32,0,9,18,43,21,,5,17,35,19,,5,11,22,10,,5,7,24,13,,4,7,0,0,7,7,5,4,,,0,0,1,1,1,2,0,0
00370500,William and Mary Law School,2011,107,37,0,11,59,99,39,0,11,49,70,22,0,8,40,69,25,0,7,37,37,15,0,3,19,30,14,0,4,12,,,8,9,4,6,0,0,,,0,0,4,3,,
00370500,William and Mary Law School,2012,113,36,4,10,63,108,38,8,9,53,74,21,1,7,45,74,24,3,6,41,39,15,3,3,18,34,14,5,3,12,,,9,6,3,3,1,1,,,0,0,5,2,,
00370500,William and Mary Law School,2013,134,45,3,8,78,114,49,4,8,53,84,23,3,5,53,75,26,4,5,40,50,22,0,3,25,39,23,0,3,13,,,8,7,4,3,0,0,,,0,0,4,4,,
00370500,William and Mary Law School,2014,133,46,,9,78,112,49,,9,54,88,25,,6,57,78,29,,6,43,45,21,,3,21,34,20,,3,11,0,0,9,5,5,3,,,0,0,0,0,4,2,0,0
00370500,William and Mary Law School,2015,129,48,0,11,70,100,44,0,10,46,84,27,,7,50,66,23,,7,36,45,21,,4,20,34,21,,3,10,0,0,7,5,3,3,,,0,0,0,0,4,2,0,0
00370500,William and Mary Law School,2016,118,44,0,8,66,109,43,0,7,59,78,24,,6,48,71,22,,5,44,40,20,,2,18,38,21,,2,15,0,0,10,6,5,4,,,0,0,0,0,5,2,0,0
00374400,University of Richmond,2011,102,28,3,9,62,97,32,3,9,53,59,19,0,4,36,55,21,0,3,31,43,9,3,5,26,42,11,3,6,22,,,6,2,3,2,0,0,,,0,0,3,0,,
00374400,University of Richmond,2012,106,36,3,9,58,95,31,3,9,52,61,23,0,3,35,53,18,0,3,32,45,13,3,6,23,42,13,3,6,20,,,8,8,4,6,0,0,,,0,0,4,2,,
00374400,University of Richmond,2013,103,33,2,10,58,85,37,2,10,36,56,20,0,4,32,48,19,0,4,25,47,13,2,6,26,37,18,2,6,11,,,8,6,5,5,0,0,,,0,0,3,1,,
00374400,University of Richmond,2014,89,36,,10,43,75,35,,9,31,50,19,,3,28,39,17,,2,20,39,17,,7,15,36,18,,7,11,0,0,7,5,4,5,,,0,0,0,0,3,0,0,0
00374400,University of Richmond,2015,91,38,0,8,45,84,35,0,9,40,53,19,,2,32,47,17,,3,27,38,19,,6,13,37,18,,6,13,0,0,5,4,3,4,,,0,0,0,0,2,0,0,0
00374400,University of Richmond,2016,95,35,0,10,50,92,40,0,10,42,54,17,,4,33,51,19,,4,28,41,18,,6,17,41,21,,6,14,0,0,11,5,4,3,,,0,0,0,0,7,2,0,0
00374500,University of Virginia,2011,197,80,1,6,110,185,85,1,7,92,152,60,0,4,88,144,63,0,4,77,45,20,1,2,22,41,22,1,3,15,,,13,13,9,8,1,1,,,1,1,2,3,,
00374500,University of Virginia,2012,203,85,1,7,110,177,79,1,8,89,153,64,1,3,85,134,57,1,4,72,50,21,0,4,25,43,22,0,4,17,,,9,13,6,8,0,0,,,1,1,2,4,,
00374500,University of Virginia,2013,193,79,1,5,108,173,78,0,6,89,146,58,1,3,84,129,55,0,4,70,47,21,0,2,24,44,23,0,2,19,,,11,13,8,7,0,0,,,1,1,2,5,,
00374500,University of Virginia,2014,193,79,,4,110,172,77,,7,88,143,58,,2,83,127,54,,4,69,50,21,,2,27,45,23,,3,19,0,0,11,15,9,8,,,0,0,1,1,1,6,0,0
00374500,University of Virginia,2015,199,80,0,6,113,176,80,0,6,90,142,56,,2,84,132,57,,3,72,57,24,,4,29,44,23,,3,18,0,0,14,15,11,10,,,0,0,1,1,2,4,0,0
00374500,University of Virginia,2016,200,78,0,6,116,160,80,0,6,74,145,56,,2,87,117,59,,1,57,55,22,,4,29,43,21,,5,17,0,0,13,16,10,10,,,0,0,1,1,2,5,0,0
00374900,George Mason University,2011,160,37,2,4,117,120,34,2,3,81,116,32,0,3,81,89,28,0,2,59,44,5,2,1,36,31,6,2,1,22,,,11,18,5,6,1,1,,,0,0,5,11,,
00374900,George Mason University,2012,157,34,2,3,118,117,35,3,2,77,114,28,0,2,84,84,27,0,2,55,43,6,2,1,34,33,8,3,0,22,,,11,15,4,5,1,1,,,0,0,6,9,,
00374900,George Mason University,2013,146,34,2,4,106,130,33,1,4,92,103,24,0,3,76,94,24,0,3,67,43,10,2,1,30,36,9,1,1,25,,,19,16,7,6,0,1,,,0,0,12,9,,
00374900,George Mason University,2014,150,32,,5,113,129,31,,6,92,103,23,,3,77,97,24,,3,70,47,9,,2,36,32,7,,3,22,0,0,19,18,7,7,,,0,0,0,0,12,11,0,0
00374900,George Mason University,2015,150,32,0,5,113,129,35,0,5,89,108,24,,3,81,97,26,,3,68,42,8,,2,32,32,9,,2,21,0,0,20,18,7,7,,,0,0,0,0,13,11,0,0
00374900,George Mason University,2016,159,35,0,4,120,125,36,0,5,84,114,26,,3,85,96,28,,4,64,45,9,,1,35,29,8,,1,20,0,0,18,22,4,7,,,0,0,0,0,14,15,0,0
00376800,Washington and Lee University,2011,65,35,0,5,25,65,35,0,5,25,52,27,0,3,22,47,23,0,3,21,13,8,0,2,3,18,12,0,2,4,,,3,4,2,3,0,0,,,0,0,1,1,,
00376800,Washington and Lee University,2012,65,35,0,6,24,66,35,0,6,25,50,25,0,3,22,50,26,0,1,23,15,10,0,3,2,16,9,0,5,2,,,2,2,2,2,0,0,,,0,0,0,0,,
00376800,Washington and Lee University,2013,74,34,0,7,33,80,34,0,6,40,56,26,0,2,28,57,22,0,2,33,18,8,0,5,5,23,12,0,4,7,,,9,4,6,2,0,0,,,1,1,2,1,,
00376800,Washington and Lee University,2014,81,39,,6,36,81,36,,6,39,58,27,,2,29,59,25,,2,32,23,12,,4,7,22,11,,4,7,0,0,10,10,7,7,,,0,0,0,1,3,2,0,0
00376800,Washington and Lee University,2015,78,30,0,8,40,66,26,0,9,31,56,22,,4,30,46,17,,6,23,22,8,,4,10,20,9,,3,8,0,0,11,12,7,7,,,0,0,1,1,3,4,0,0
00376800,Washington and Lee University,2016,66,33,0,5,28,67,29,0,5,33,48,22,,3,23,49,19,,2,28,18,11,,2,5,18,10,,3,5,0,0,9,10,7,8,,,0,0,1,1,1,1,0,0
00377800,Gonzaga University,2011,64,28,1,5,30,59,26,1,5,27,42,17,0,3,22,36,15,0,2,19,22,11,1,2,8,23,11,1,3,8,,,4,5,3,4,0,0,,,1,1,0,0,,
00377800,Gonzaga University,2012,70,24,2,5,39,53,22,2,3,26,43,13,1,2,27,32,11,1,1,19,27,11,1,3,12,21,11,1,2,7,,,3,5,3,3,0,0,,,0,1,0,1,,
00377800,Gonzaga University,2013,67,23,2,5,37,52,24,2,5,21,40,10,1,3,26,30,13,1,2,14,27,13,1,2,11,22,11,1,3,7,,,5,7,4,4,0,0,,,0,0,1,3,,
00377800,Gonzaga University,2014,55,26,,5,24,40,21,,4,15,31,14,,2,15,24,10,,1,13,24,12,,3,9,16,11,,3,2,0,0,4,6,4,5,,,0,0,0,0,0,1,0,0
00377800,Gonzaga University,2015,51,24,0,4,23,44,21,0,4,19,30,12,,1,17,24,9,,1,14,21,12,,3,6,20,12,,3,5,0,0,3,6,3,4,,,0,0,0,0,0,2,0,0
00377800,Gonzaga University,2016,52,21,0,4,27,48,18,0,4,26,31,10,,1,20,26,6,,1,19,21,11,,3,7,22,12,,3,7,0,0,3,3,3,2,,,0,0,0,0,0,1,0,0
00379001,Seattle University,2011,143,63,3,11,66,117,61,4,3,49,92,34,3,5,50,72,32,2,3,35,51,29,0,6,16,45,29,2,0,14,,,23,31,18,17,2,2,,,1,3,2,9,,
00379001,Seattle University,2012,141,66,5,11,59,117,57,1,11,48,85,36,3,5,41,70,30,0,5,35,56,30,2,6,18,47,27,1,6,13,,,25,31,15,18,1,3,,,3,3,6,7,,
00379001,Seattle University,2013,133,59,4,10,60,115,53,2,10,50,80,31,2,4,43,62,26,1,4,31,53,28,2,6,17,53,27,1,6,19,,,22,26,13,13,2,2,,,2,3,5,8,,
00379001,Seattle University,2014,107,57,,5,45,94,47,,4,43,60,29,,2,29,56,22,,2,32,47,28,,3,16,38,25,,2,11,0,0,18,23,15,16,,,0,0,0,0,3,7,0,0
00379001,Seattle University,2015,121,54,0,9,58,94,47,0,10,37,73,28,,4,41,51,21,,4,26,48,26,,5,17,43,26,,6,11,0,0,17,25,14,13,,,0,0,1,1,2,11,0,0
00379001,Seattle University,2016,113,46,0,14,53,96,39,0,19,38,63,21,,6,36,52,17,,8,27,50,25,,8,17,44,22,,11,11,0,0,21,22,11,12,,,0,0,5,3,5,7,0,0
00379800,University of Washington,2011,162,49,6,5,102,110,51,5,5,49,100,28,3,1,68,62,28,1,1,32,62,21,3,4,34,48,23,4,4,17,,,17,24,12,12,1,2,,,0,0,4,10,,
00379800,University of Washington,2012,184,51,5,5,123,117,48,8,5,56,109,27,0,1,81,69,26,4,0,39,75,24,5,4,42,48,22,4,5,17,,,18,19,10,11,1,1,,,0,0,7,7,,
00379800,University of Washington,2013,172,49,7,5,111,115,54,6,5,50,105,28,3,0,74,68,27,3,1,37,67,21,4,5,37,47,27,3,4,13,,,18,18,10,10,0,1,,,1,0,7,7,,
00379800,University of Washington,2014,170,53,,5,112,117,59,,8,50,99,24,,1,74,65,29,,2,34,71,29,,4,38,52,30,,6,16,0,0,16,18,11,8,,,0,0,1,1,4,9,0,0
00379800,University of Washington,2015,127,52,0,7,68,166,65,0,5,96,66,25,,2,39,89,33,,0,56,61,27,,5,29,77,32,,5,40,0,0,21,18,11,9,,,0,0,1,1,9,8,0,0
00379800,University of Washington,2016,121,49,0,6,66,144,53,0,7,84,67,23,,2,42,85,27,,2,56,54,26,,4,24,59,26,,5,28,0,0,17,17,10,9,,,0,0,1,0,6,8,0,0
00382700,West Virginia University,2011,62,32,3,3,24,62,34,0,3,25,36,20,2,1,13,40,24,0,1,15,26,12,1,2,11,22,10,0,2,10,,,6,5,6,5,0,0,,,0,0,0,0,,
00382700,West Virginia University,2012,64,32,3,5,24,67,34,6,6,21,40,23,2,2,13,40,21,4,3,12,24,9,1,3,11,27,13,2,3,9,,,5,5,4,4,0,0,,,1,1,0,0,,
00382700,West Virginia University,2013,67,32,7,6,22,70,32,8,7,23,42,23,5,3,11,41,21,5,3,12,25,9,2,3,11,29,11,3,4,11,,,6,7,5,6,0,0,,,1,1,0,0,,
00382700,West Virginia University,2014,72,40,,7,25,69,38,,7,24,40,26,,3,11,41,26,,4,11,32,14,,4,14,28,12,,3,13,0,0,5,5,4,4,,,0,0,1,1,0,0,0,0
00382700,West Virginia University,2015,60,35,0,9,16,56,34,0,10,12,40,24,,6,10,36,23,,6,7,20,11,,3,6,20,11,,4,5,0,0,5,5,3,4,,,0,0,2,1,0,0,0,0
00382700,West Virginia University,2016,53,29,0,8,16,53,35,0,9,9,32,19,,4,9,32,21,,5,6,21,10,,4,7,21,14,,4,3,0,0,5,4,4,3,,,0,0,1,1,0,0,0,0
00386300,Marquette University,2011,85,36,0,10,39,79,37,1,4,37,47,20,0,3,24,47,20,1,3,23,38,16,0,7,15,32,17,0,1,14,,,7,7,5,4,0,0,,,0,1,2,2,,
00386300,Marquette University,2012,105,36,1,9,59,89,37,2,8,42,64,19,1,3,41,52,21,1,3,27,41,17,0,6,18,37,16,1,5,15,,,7,8,4,5,0,0,,,1,1,2,2,,
00386300,Marquette University,2013,96,36,1,9,50,82,36,1,10,35,53,19,0,3,31,43,20,0,4,19,43,17,1,6,19,39,16,1,6,16,,,7,6,5,5,0,0,,,1,1,1,0,,
00386300,Marquette University,2014,102,37,,9,56,79,34,,10,35,58,20,,3,35,42,19,,3,20,44,17,,6,21,37,15,,7,15,0,0,7,7,4,5,,,0,0,1,1,2,1,0,0
00386300,Marquette University,2015,83,29,0,10,44,77,26,0,11,40,48,17,,4,27,43,14,,5,24,35,12,,6,17,34,12,,6,16,0,0,7,4,3,3,,,0,0,1,1,3,0,0,0
00386300,Marquette University,2016,98,30,0,10,58,91,27,0,11,53,57,18,,5,34,48,16,,5,27,41,12,,5,24,43,11,,6,26,0,0,6,6,2,4,,,0,0,0,0,4,2,0,0
00389500,University of Wisconsin,2011,218,54,12,6,146,143,57,11,5,70,115,28,3,4,80,75,31,4,3,37,103,26,9,2,66,68,26,7,2,33,,,16,20,10,12,1,1,,,0,0,5,7,,
00389500,University of Wisconsin,2012,154,54,11,5,84,123,54,10,5,54,87,26,1,3,57,66,26,1,3,36,67,28,10,2,27,57,28,9,2,18,,,16,21,12,10,1,1,,,0,0,3,10,,
00389500,University of Wisconsin,2013,133,53,15,6,59,122,47,18,5,52,76,26,4,3,43,66,24,5,3,34,57,27,11,3,16,56,23,13,2,18,,,13,17,10,12,1,1,,,1,1,1,3,,
00389500,University of Wisconsin,2014,107,56,,6,45,117,62,,6,49,59,25,,2,32,58,26,,1,31,48,31,,4,13,59,36,,5,18,0,0,16,16,13,12,,,0,0,1,1,2,3,0,0
00389500,University of Wisconsin,2015,109,53,0,10,46,102,54,0,10,38,51,23,,1,27,53,26,,1,26,58,30,,9,19,49,28,,9,12,0,0,18,18,12,12,,,0,0,2,2,4,4,0,0
00389500,University of Wisconsin,2016,104,48,0,12,44,98,47,0,12,39,47,19,,1,27,49,20,,1,28,57,29,,11,17,49,27,,11,11,0,0,13,15,10,10,,,0,0,1,2,2,3,0,0
00393200,University of Wyoming,2011,36,17,1,5,13,32,17,0,5,10,24,12,1,2,9,20,12,0,2,6,12,5,0,3,4,12,5,0,3,4,,,4,4,2,2,0,0,,,2,2,0,0,,
00393200,University of Wyoming,2012,36,19,2,4,11,27,15,2,5,5,23,14,0,2,7,15,9,1,3,2,13,5,2,2,4,12,6,1,2,3,,,5,5,4,3,0,1,,,1,1,0,0,,
00393200,University of Wyoming,2013,32,16,2,4,10,26,14,3,6,3,18,10,1,2,5,14,9,2,3,0,14,6,1,2,5,12,5,1,3,3,,,4,4,2,2,0,1,,,2,1,0,0,,
00393200,University of Wyoming,2014,31,17,,1,13,23,21,,1,1,17,10,,0,7,13,13,,0,0,14,7,,1,6,10,8,,1,1,0,0,3,2,2,1,,,0,0,1,1,0,0,0,0
00393200,University of Wyoming,2015,30,18,0,1,11,29,22,0,2,5,16,11,,0,5,16,11,,2,3,14,7,,1,6,13,11,,0,2,0,0,4,2,3,1,,,0,0,1,1,0,0,0,0
00393200,University of Wyoming,2016,13,12,0,1,0,22,19,0,3,0,8,7,,1,0,13,10,,3,0,5,5,,0,0,9,9,,0,0,0,0,4,1,3,1,,,0,0,1,0,0,0,0,0
00393600,Pontifical Catholic University of P.R.,2011,57,17,5,7,28,58,21,5,7,25,37,12,4,4,17,41,14,4,4,19,20,5,1,3,11,17,7,1,3,6,,,58,57,21,17,5,5,,,7,7,25,28,,
00393600,Pontifical Catholic University of P.R.,2012,57,26,0,8,23,60,29,0,8,23,40,19,0,5,16,43,20,0,5,18,17,7,0,3,7,17,9,0,3,5,,,60,57,29,26,0,0,,,8,8,23,23,,
00393600,Pontifical Catholic University of P.R.,2013,54,31,0,4,19,52,29,0,4,19,38,21,0,3,14,36,19,0,2,15,16,10,0,1,5,16,10,0,2,4,,,52,54,29,31,0,0,,,4,4,19,19,,
00393600,Pontifical Catholic University of P.R.,2014,53,29,,2,22,54,33,,2,19,36,18,,1,17,36,21,,1,14,17,11,,1,5,18,12,,1,5,0,0,54,53,33,29,,,0,0,2,2,19,22,0,0
00393600,Pontifical Catholic University of P.R.,2015,60,29,0,2,29,57,32,0,2,23,44,18,,1,25,39,21,,1,17,16,11,,1,4,18,11,,1,6,0,0,55,59,32,29,,,0,0,2,2,21,28,0,0
00393600,Pontifical Catholic University of P.R.,2016,62,30,0,2,30,51,31,0,2,18,44,20,,1,23,33,19,,1,13,18,10,,1,7,18,12,,1,5,0,0,50,62,31,30,,,0,0,2,2,17,30,0,0
00393801,Inter American University of Puerto Rico,2011,79,24,1,4,50,76,24,1,4,47,52,14,0,2,36,48,14,0,2,32,27,10,1,2,14,28,10,1,2,15,,,0,0,0,0,0,0,,,0,0,0,0,,
00393801,Inter American University of Puerto Rico,2012,75,21,2,4,48,67,24,1,3,39,45,10,2,2,31,44,14,1,2,27,30,11,0,2,17,23,10,0,1,12,,,64,73,23,21,1,2,,,3,4,37,46,,
00393801,Inter American University of Puerto Rico,2013,68,22,0,2,44,69,25,0,3,41,40,12,0,1,27,43,13,0,2,28,28,10,0,1,17,26,12,0,1,13,,,67,66,24,22,0,0,,,3,2,40,42,,
00393801,Inter American University of Puerto Rico,2014,79,21,,2,56,76,23,,3,50,52,12,,1,39,49,13,,2,34,27,9,,1,17,27,10,,1,16,0,0,74,77,22,20,,,0,0,3,2,49,55,0,0
00393801,Inter American University of Puerto Rico,2015,73,22,0,3,48,68,23,0,3,42,51,14,,2,35,46,14,,2,30,22,8,,1,13,22,9,,1,12,0,0,68,72,22,21,,,0,0,3,3,43,48,0,0
