schoolid,schoolname,calendaryear,academicyear,condscholind,numenteringcondschol,numeliminatedcondschol,numstudents,ftnumstudents,ptnumstudents,totalrecvgrant,totalrecvgrantp,ftrecvgrant,ptrecvgrant,totalgrantlthalf,totalgrantlthalfp,ftgrantlthalf,ptgrantlthalf,totalgrantalhalf,totalgrantalhalfp,ftgrantalhalf,ptgrantalhalf,totalgrantfull,totalgrantfullp,ftgrantfull,ptgrantfull,totalgrantgtfull,totalgrantgtfullp,ftgrantgtfull,ptgrantgtfull,ftgrantamt75,ptgrantamt75,ftgrantamtmedian,ptgrantamtmedian,ftgrantamt25,ptgrantamt25
00497700,South Texas College of Law,2013,2012,Y,41,13,1225,964,261,422,34.4,360,62,387,31.6,332,55,34,2.8,27,7,0,0,0,0,1,0.1,1,0,9700,3846,4600,1985,1980,993
00497700,South Texas College of Law,2014,2013,Y,68,15,1197,933,264,417,34.8,347,70,377,31.5,317,60,35,2.9,28,7,0,0,0,0,5,0.4,2,3,9700,4458,4600,2317,2000,1314
00497700,South Texas College of Law,2015,2014,Y,71,16,1116,850,266,515,46.1,423,92,475,42.6,391,84,38,3.4,32,6,0,0,0,0,2,0.2,0,2,5750,4063,3000,2065,1730,1348
00497700,South Texas College of Law,2016,2015,Y,109,26,1051,794,257,531,50.5,431,100,465,44.2,369,96,60,5.7,58,2,4,0.4,3,1,2,0.2,1,1,10000,3625,3687,2500,2490,1485
00497700,South Texas College of Law,2017,2016,Y,105,29,969,732,237,519,53.6,417,102,470,48.5,373,97,46,4.7,41,5,0,0,0,0,3,0.3,3,0,10000,3500,5000,2500,3000,1485
00891600,New England Law | Boston,2011,2010,,,,1132,796,336,650,57.4,542,108,469,41.4,417,52,120,10.6,83,37,61,5.4,42,19,0,0,0,0,,,10000,12750,,
00891600,New England Law | Boston,2012,2011,Y,162,25,1141,815,326,641,56.2,522,119,512,44.9,442,70,67,5.9,38,29,62,5.4,42,20,0,0,0,0,20000,20000,15000,15000,6500,6000
00891600,New England Law | Boston,2013,2012,Y,190,32,1167,835,332,573,49.1,453,120,409,35,353,56,88,7.5,49,39,76,6.5,51,25,0,0,0,0,20000,20000,18000,17000,7500,10000
00891600,New England Law | Boston,2014,2013,Y,129,18,964,676,288,451,46.8,343,108,272,28.2,229,43,94,9.8,57,37,84,8.7,56,28,1,0.1,1,0,30000,31868,20000,20000,15000,10000
00891600,New England Law | Boston,2015,2014,Y,182,19,871,616,255,458,52.6,334,124,198,22.7,165,33,159,18.3,107,52,101,11.6,62,39,0,0,0,0,30000,33072,21994,20000,16873,15000
00891600,New England Law | Boston,2016,2015,Y,112,16,688,466,222,404,58.7,276,128,150,21.8,118,32,162,23.5,114,48,92,13.4,44,48,0,0,0,0,35000,34284,28186,25000,15000,15000
00891600,New England Law | Boston,2017,2016,Y,127,26,622,437,185,403,64.8,266,137,121,19.5,87,34,160,25.7,114,46,122,19.6,65,57,0,0,0,0,35000,35330,30000,25000,20000,17500
00927500,Northern Kentucky University,2011,2010,,,,614,375,239,190,30.9,174,16,38,6.2,31,7,104,16.9,99,5,48,7.8,44,4,0,0,0,0,,,12000,6000,,
00927500,Northern Kentucky University,2012,2011,Y,49,9,569,352,217,102,17.9,81,21,28,4.9,15,13,53,9.3,45,8,21,3.7,21,0,0,0,0,0,7891,4500,6500,3500,5000,2000
00927500,Northern Kentucky University,2013,2012,Y,44,3,546,364,182,205,37.5,160,45,108,19.8,75,33,90,16.5,81,9,0,0,0,0,7,1.3,4,3,15000,9000,11475,5000,7150,3699
00927500,Northern Kentucky University,2014,2013,Y,74,12,503,332,171,205,40.8,165,40,90,17.9,64,26,108,21.5,97,11,0,0,0,0,7,1.4,4,3,17056,13433,12000,7872,8000,5000
00927500,Northern Kentucky University,2015,2014,Y,37,4,423,287,136,174,41.1,142,32,76,18,56,20,88,20.8,76,12,0,0,0,0,10,2.4,10,0,17576,10359,12000,8000,8250,5000
00927500,Northern Kentucky University,2016,2015,Y,60,7,432,297,135,205,47.5,170,35,75,17.4,55,20,105,24.3,91,14,22,5.1,22,0,3,0.7,2,1,17960,12500,13595,8056,9333,5000
00927500,Northern Kentucky University,2017,2016,Y,47,4,407,274,133,194,47.7,148,46,77,18.9,48,29,97,23.8,81,16,16,3.9,16,0,4,1,3,1,18486,12000,12662,8000,9000,5000
00963500,Florida International University,2011,2010,,,,588,395,193,260,44.2,207,53,185,31.5,177,8,69,11.7,25,44,1,0.2,1,0,5,0.9,4,1,,,5000,5000,,
00963500,Florida International University,2012,2011,Y,24,9,551,369,182,308,55.9,268,40,278,50.5,240,38,29,5.3,27,2,0,0,0,0,1,0.2,1,0,5000,5000,5000,5000,5000,5000
00963500,Florida International University,2013,2012,Y,23,8,508,346,162,306,60.2,247,59,255,50.2,198,57,48,9.4,46,2,0,0,0,0,3,0.6,3,0,7800,8000,5000,8000,5000,4216
00963500,Florida International University,2014,2013,Y,56,22,496,360,136,282,56.9,233,49,213,42.9,167,46,58,11.7,55,3,1,0.2,1,0,10,2,10,0,12500,5000,5000,5000,5000,5000
00963500,Florida International University,2015,2014,Y,55,23,483,352,131,320,66.3,264,56,237,49.1,184,53,61,12.6,58,3,2,0.4,2,0,20,4.1,20,0,13140,5000,5000,5000,5000,2500
00963500,Florida International University,2016,2015,Y,64,25,481,374,107,325,67.6,290,35,228,47.4,195,33,51,10.6,49,2,9,1.9,9,0,37,7.7,37,0,15703,5000,5000,5000,5000,2500
00963500,Florida International University,2017,2016,Y,76,32,477,391,86,316,66.2,282,34,189,39.6,163,26,72,15.1,65,7,20,4.2,19,1,35,7.3,35,0,17500,6125,6000,5000,5000,2500
01014205,Touro College,2011,2010,,,,828,601,227,414,50,332,82,382,46.1,309,73,28,3.4,22,6,4,0.5,1,3,0,0,0,0,,,8400,6900,,
01014205,Touro College,2012,2011,Y,169,69,805,580,225,409,50.8,320,89,378,47,301,77,27,3.4,17,10,2,0.2,1,1,2,0.2,1,1,13000,12500,8000,7500,5000,4750
01014205,Touro College,2013,2012,Y,132,47,741,531,210,402,54.3,300,102,364,49.1,276,88,34,4.6,23,11,3,0.4,1,2,1,0.1,0,1,12000,12218,7600,7000,4400,4000
01014205,Touro College,2014,2013,Y,140,62,658,453,205,423,64.3,291,132,379,57.6,264,115,41,6.2,26,15,1,0.2,0,1,2,0.3,1,1,14900,13000,9000,9000,5000,5000
01014205,Touro College,2015,2014,Y,153,76,587,383,204,382,65.1,251,131,336,57.2,227,109,42,7.2,24,18,4,0.7,0,4,0,0,0,0,15000,14000,10500,9000,7000,5000
01014205,Touro College,2016,2015,Y,171,92,536,347,189,419,78.2,280,139,328,61.2,223,105,87,16.2,57,30,4,0.7,0,4,0,0,0,0,20000,18000,13000,12000,8000,7000
01014205,Touro College,2017,2016,Y,114,62,458,302,156,364,79.5,252,112,262,57.2,183,79,97,21.2,67,30,5,1.1,2,3,0,0,0,0,23700,18000,15000,9300,8000,6000
01014913,Pepperdine University,2011,2010,,,,667,667,0,470,70.5,470,,360,54,360,,91,13.6,91,,0,0,0,,19,2.8,19,,,,15000,,,
01014913,Pepperdine University,2012,2011,Y,106,32,629,629,0,383,60.9,383,,273,43.4,273,,93,14.8,93,,1,0.2,1,,16,2.5,16,,23000,,7000,,2000,
01014913,Pepperdine University,2013,2012,Y,113,32,618,618,0,310,50.2,310,,163,26.4,163,,125,20.2,125,,0,0,0,,22,3.6,22,,40000,,21375,,15000,
01014913,Pepperdine University,2014,2013,Y,112,30,602,602,0,339,56.3,339,,177,29.4,177,,138,22.9,138,,0,0,0,,24,4,24,,32000,,22000,,12000,
01014913,Pepperdine University,2015,2014,Y,136,38,605,605,0,362,59.8,362,,181,29.9,181,,158,26.1,158,,0,0,0,,23,3.8,23,,35000,,24485,,15000,
01014913,Pepperdine University,2016,2015,Y,84,22,610,598,12,353,57.9,353,0,182,29.8,182,0,147,24.1,147,0,0,0,0,0,24,3.9,24,0,38000,0,25000,0,15000,0
01014913,Pepperdine University,2017,2016,Y,125,26,598,585,13,411,68.7,411,0,195,32.6,195,0,185,30.9,185,0,1,0.2,1,0,30,5,30,0,40000,0,27000,0,15000,0
01039501,University of San Diego,2011,2010,,,,1007,831,176,458,45.5,381,77,182,18.1,140,42,233,23.1,207,26,26,2.6,17,9,17,1.7,17,0,,,22000,13050,,
01039501,University of San Diego,2012,2011,Y,34,10,982,840,142,461,46.9,413,48,218,22.2,184,34,217,22.1,207,10,19,1.9,16,3,7,0.7,6,1,27725,21000,22000,15000,15000,10432
01039501,University of San Diego,2013,2012,Y,33,8,868,768,100,491,56.6,446,45,248,28.6,216,32,242,27.9,229,13,0,0,0,0,1,0.1,1,0,27500,17800,22000,10000,12000,5000
01039501,University of San Diego,2014,2013,Y,40,17,798,696,102,487,61,448,39,269,33.7,237,32,217,27.2,210,7,0,0,0,0,1,0.1,1,0,30000,26000,21000,15000,10000,7500
01039501,University of San Diego,2015,2014,Y,49,18,740,632,108,459,62,402,57,266,35.9,228,38,193,26.1,174,19,0,0,0,0,0,0,0,0,32000,20250,22000,16000,12000,6600
01039501,University of San Diego,2016,2015,Y,64,46,737,634,103,520,70.6,463,57,252,34.2,209,43,267,36.2,253,14,0,0,0,0,1,0.1,1,0,39000,18000,25500,15000,16000,7100
01039501,University of San Diego,2017,2016,Y,130,30,696,598,98,530,76.1,465,65,252,36.2,205,47,273,39.2,255,18,0,0,0,0,5,0.7,5,0,41514,19800,28000,16000,16200,7400
01085400,Thomas Jefferson School of Law,2011,2010,,,,966,687,279,454,47,329,125,344,35.6,266,78,108,11.2,63,45,1,0.1,0,1,1,0.1,0,1,,,14000,12000,,
01085400,Thomas Jefferson School of Law,2012,2011,Y,214,68,1066,759,307,492,46.2,359,133,405,38,312,93,83,7.8,47,36,4,0.4,0,4,0,0,0,0,18000,15000,16000,12000,10000,10000
01085400,Thomas Jefferson School of Law,2013,2012,Y,223,62,1032,722,310,522,50.6,318,204,392,38,240,152,121,11.7,73,48,9,0.9,5,4,0,0,0,0,22000,17000,14000,10000,8000,5000
01085400,Thomas Jefferson School of Law,2014,2013,Y,0,0,938,548,390,503,53.6,305,198,361,38.5,213,148,130,13.9,86,44,12,1.3,6,6,0,0,0,0,26000,20000,18000,10000,12000,6000
01085400,Thomas Jefferson School of Law,2015,2014,N,,,765,518,247,438,57.3,306,132,288,37.6,214,74,137,17.9,85,52,13,1.7,7,6,0,0,0,0,24000,20000,12500,11250,5000,5000
01085400,Thomas Jefferson School of Law,2016,2015,N,,,663,485,178,465,70.1,329,136,323,48.7,235,88,130,19.6,85,45,12,1.8,9,3,0,0,0,0,30000,20000,10500,11250,3000,4000
01085400,Thomas Jefferson School of Law,2017,2016,N,,,572,436,136,444,77.6,335,109,312,54.5,232,80,118,20.6,95,23,14,2.4,8,6,0,0,0,0,30000,17850,7500,7875,3000,2625
01164901,Loyola Marymount University-Los Angeles,2011,2010,,,,1289,1013,276,434,33.7,386,48,176,13.7,151,25,236,18.3,219,17,0,0,0,0,22,1.7,16,6,,,22000,12500,,
01164901,Loyola Marymount University-Los Angeles,2012,2011,Y,198,97,1279,1021,258,419,32.8,364,55,173,13.5,148,25,226,17.7,203,23,0,0,0,0,20,1.6,13,7,29000,20000,23000,17000,14500,5000
01164901,Loyola Marymount University-Los Angeles,2013,2012,Y,151,57,1238,1011,227,404,32.6,346,58,141,11.4,108,33,246,19.9,226,20,0,0,0,0,17,1.4,12,5,32000,19000,23000,12000,15000,1663
01164901,Loyola Marymount University-Los Angeles,2014,2013,Y,252,62,1182,975,207,497,42,440,57,218,18.4,188,30,263,22.3,243,20,0,0,0,0,16,1.4,9,7,32000,22000,23000,12000,10000,5000
01164901,Loyola Marymount University-Los Angeles,2015,2014,Y,204,36,1095,901,194,575,52.5,506,69,243,22.2,209,34,313,28.6,287,26,0,0,0,0,19,1.7,10,9,32750,24000,32000,17500,18000,9650
01164901,Loyola Marymount University-Los Angeles,2016,2015,Y,190,31,983,801,182,592,60.2,503,89,244,24.8,203,41,334,34,291,43,0,0,0,0,14,1.4,9,5,40000,25000,32000,20000,19250,10000
01164901,Loyola Marymount University-Los Angeles,2017,2016,Y,206,42,938,771,167,629,67.1,530,99,164,17.5,127,37,428,45.6,379,49,0,0,0,0,37,3.9,24,13,44310,25750,34000,22000,28000,15000
01193400,Vermont Law School,2011,2010,,,,607,607,0,404,66.6,404,,255,42,255,,129,21.3,129,,20,3.3,20,,0,0,0,,,,15675,,,
01193400,Vermont Law School,2012,2011,Y,49,0,566,566,0,332,58.7,332,,185,32.7,185,,129,22.8,129,,17,3,17,,1,0.2,1,,28000,,20000,,12000,
01193400,Vermont Law School,2013,2012,Y,109,1,512,512,0,377,73.6,377,,250,48.8,250,,116,22.7,116,,11,2.1,11,,0,0,0,,25000,,15000,,8000,
01193400,Vermont Law School,2014,2013,Y,100,0,422,422,0,350,82.9,350,,251,59.5,251,,83,19.7,83,,6,1.4,6,,10,2.4,10,,25000,,15000,,6000,
01193400,Vermont Law School,2015,2014,Y,120,4,424,424,0,393,92.7,393,,242,57.1,242,,127,30,127,,10,2.4,10,,14,3.3,14,,30000,,20000,,8000,
01193400,Vermont Law School,2016,2015,N,,,375,375,0,488,130.1,488,,329,87.7,329,,150,40,150,,8,2.1,8,,1,0.3,1,,35136,,23424,,11712,
01193400,Vermont Law School,2017,2016,N,,,383,383,0,366,95.6,366,,210,54.8,210,0,144,37.6,144,,11,2.9,11,,1,0.3,1,,35000,,20000,,10000,
01262700,Western Michigan University,2011,2010,,,,3931,691,3240,2163,55,585,1578,1333,33.9,355,978,684,17.4,189,495,146,3.7,41,105,0,0,0,0,,,9017,6558,,
01262700,Western Michigan University,2012,2011,N,,,3628,737,2891,2068,57,694,1374,1193,32.9,409,784,719,19.8,237,482,156,4.3,48,108,0,0,0,0,22443,16003,13218,9870,9443,5875
01262700,Western Michigan University,2013,2012,N,,,3095,604,2491,1747,56.4,533,1214,978,31.6,288,690,631,20.4,201,430,138,4.5,44,94,0,0,0,0,25245,16224,15301,9563,10200,5266
01262700,Western Michigan University,2014,2013,N,,,2334,386,1948,1342,57.5,354,988,811,34.7,207,604,442,18.9,125,317,89,3.8,22,67,0,0,0,0,24964,16594,15469,9140,10588,4555
01262700,Western Michigan University,2015,2014,N,,,1742,303,1439,1027,59,270,757,637,36.6,156,481,321,18.4,97,224,69,4,17,52,0,0,0,0,24479,14934,15488,8776,10720,4650
01262700,Western Michigan University,2016,2015,N,,,1342,174,1168,755,56.3,184,571,494,36.8,112,382,213,15.9,58,155,48,3.6,14,34,0,0,0,0,28548,14513,15581,8539,9759,4725
01262700,Western Michigan University,2017,2016,N,,,1209,185,1024,605,50,166,439,415,34.3,108,307,156,12.9,47,109,34,2.8,11,23,0,0,0,0,26795,15289,15635,8850,9391,4697
01310300,California Western School of Law,2011,2010,,,,919,786,133,451,49.1,411,40,198,21.5,182,16,174,18.9,162,12,8,0.9,7,1,71,7.7,60,11,,,20340,18975,,
01310300,California Western School of Law,2012,2011,Y,131,36,827,681,146,136,16.4,125,11,74,8.9,69,5,50,6,46,4,2,0.2,2,0,10,1.2,8,2,21800,14960,15975,14960,10650,11220
01310300,California Western School of Law,2013,2012,Y,133,40,779,629,150,432,55.5,377,55,190,24.4,164,26,165,21.2,143,22,2,0.3,2,0,75,9.6,68,7,32700,22950,21800,15300,10900,7650
01310300,California Western School of Law,2014,2013,Y,235,15,661,581,80,569,86.1,481,88,300,45.4,254,46,227,34.3,189,38,9,1.4,9,0,33,5,29,4,31290,26600,18054,15088,11175,8575
01310300,California Western School of Law,2015,2014,Y,219,24,667,525,142,641,96.1,541,100,366,54.9,301,65,237,35.5,204,33,5,0.7,5,0,33,4.9,31,2,35716,24000,22900,14400,13740,9600
01310300,California Western School of Law,2016,2015,Y,249,29,628,514,114,611,97.3,533,78,296,47.1,258,38,274,43.6,236,38,7,1.1,7,0,34,5.4,32,2,38728,24720,23280,17000,12008,9888
01310300,California Western School of Law,2017,2016,Y,259,59,640,565,75,643,100.5,520,123,322,50.3,252,70,277,43.3,227,50,21,3.3,21,0,23,3.6,20,3,37680,26360,21400,13680,12200,5350
02053000,Liberty University,2011,2010,,,,313,313,0,306,97.8,306,,158,50.5,158,,115,36.7,115,,33,10.5,33,,0,0,0,,,,12527,,,
02053000,Liberty University,2012,2011,Y,98,0,286,286,0,283,99,283,,139,48.6,139,,123,43,123,,21,7.3,21,,0,0,0,,18908,,14544,,10181,
02053000,Liberty University,2013,2012,Y,80,0,257,257,0,251,97.7,251,,107,41.6,107,,121,47.1,121,,23,8.9,23,,0,0,0,,21278,,15198,,10639,
02053000,Liberty University,2014,2013,Y,66,0,207,207,0,205,99,205,,72,34.8,72,,108,52.2,108,,24,11.6,24,,1,0.5,1,,24317,,18238,,12159,
02053000,Liberty University,2015,2014,Y,82,0,205,205,0,201,98,201,,42,20.5,42,,139,67.8,139,,18,8.8,18,,2,1,2,,24000,,19500,,15000,
02053000,Liberty University,2016,2015,Y,50,0,173,172,1,166,96,166,0,21,12.1,21,0,124,71.7,124,0,19,11,19,0,2,1.2,2,0,24000,0,19500,0,16500,0
02053000,Liberty University,2017,2016,Y,63,1,168,167,1,163,97,162,1,23,13.7,23,0,120,71.4,119,1,17,10.1,17,0,3,1.8,3,0,24000,0,19000,0,16500,0
02179937,Western State College of Law,2011,2010,,,,468,318,150,223,47.6,152,71,125,26.7,87,38,55,11.8,34,21,41,8.8,30,11,2,0.4,1,1,,,12000,8250,,
02179937,Western State College of Law,2012,2011,Y,163,99,511,376,135,312,61.1,228,84,196,38.4,143,53,114,22.3,83,31,0,0,0,0,2,0.4,2,0,7492,4948,14000,9948,26000,18500
02179937,Western State College of Law,2013,2012,Y,138,71,470,321,149,314,66.8,209,105,188,40,123,65,120,25.5,82,38,1,0.2,0,1,5,1.1,4,1,26155,17500,13875,6755,7500,3500
02179937,Western State College of Law,2014,2013,Y,111,59,430,280,150,285,66.3,187,98,162,37.7,106,56,122,28.4,80,42,0,0,0,0,1,0.2,1,0,29650,20400,15846,8500,6750,4040
02179937,Western State College of Law,2015,2014,N,,,353,220,133,257,72.8,150,107,140,39.7,80,60,117,33.1,70,47,0,0,0,0,0,0,0,0,36000,22660,21000,13910,12000,7000
02179937,Western State College of Law,2016,2015,N,,,338,223,115,267,79,188,79,139,41.1,89,50,124,36.7,95,29,0,0,0,0,4,1.2,4,0,34000,20300,21430,9213,10716,5250
02179937,Western State College of Law,2017,2016,N,,,350,225,125,283,80.9,179,104,145,41.4,93,52,138,39.4,86,52,0,0,0,0,0,0,0,0,32145,21495,21430,12500,12900,7250
03091300,Regent University,2011,2010,,,,428,409,19,374,87.4,360,14,295,68.9,282,13,58,13.6,57,1,21,4.9,21,0,0,0,0,0,,,5000,4000,,
03091300,Regent University,2012,2011,N,,,434,414,20,347,80,330,17,256,59,245,11,61,14.1,57,4,28,6.5,26,2,2,0.5,2,0,16000,8000,7000,4930,3000,4000
03091300,Regent University,2013,2012,N,,,417,395,22,381,91.4,364,17,277,66.4,262,15,104,24.9,102,2,0,0,0,0,0,0,0,0,18000,6500,8000,4000,4000,1971
03091300,Regent University,2014,2013,N,,,355,329,26,313,88.2,295,18,200,56.3,187,13,113,31.8,108,5,0,0,0,0,0,0,0,0,23000,16000,9500,5000,4879,4000
03091300,Regent University,2015,2014,N,,,312,287,25,310,99.4,287,23,176,56.4,162,14,83,26.6,76,7,49,15.7,47,2,2,0.6,2,0,24000,16375,12750,7806,6000,4359
03091300,Regent University,2016,2015,N,,,265,234,31,246,92.8,221,25,132,49.8,119,13,78,29.4,70,8,36,13.6,32,4,0,0,0,0,25000,24000,15500,12000,7268,8835
03091300,Regent University,2017,2016,N,,,231,198,33,215,93.1,186,29,113,48.9,98,15,63,27.3,53,10,37,16,33,4,2,0.9,2,0,26030,18000,16000,10000,7500,5985
03173300,Atlanta's John Marshall Law School,2011,2010,,,,630,455,175,38,6,29,9,23,3.7,21,2,0,0,0,0,15,2.4,8,7,0,0,0,0,,,6000,22325,,
03173300,Atlanta's John Marshall Law School,2012,2011,Y,75,35,732,528,204,111,15.2,90,21,97,13.3,81,16,0,0,0,0,14,1.9,9,5,0,0,0,0,8000,12900,6000,8000,6000,8000
03173300,Atlanta's John Marshall Law School,2013,2012,Y,123,0,685,480,205,140,20.4,105,35,98,14.3,68,30,19,2.8,16,3,23,3.4,21,2,0,0,0,0,29250,9000,10000,7000,7000,6000
03173300,Atlanta's John Marshall Law School,2014,2013,Y,220,146,639,416,223,333,52.1,233,100,235,36.8,168,67,84,13.1,55,29,14,2.2,10,4,0,0,0,0,19000,12000,15000,8000,10250,6000
03173300,Atlanta's John Marshall Law School,2015,2014,Y,203,145,588,373,215,286,48.6,183,103,205,34.9,128,77,65,11.1,43,22,16,2.7,12,4,0,0,0,0,21500,11950,15000,6000,11250,3500
03173300,Atlanta's John Marshall Law School,2016,2015,Y,145,107,499,316,183,249,49.9,170,79,227,45.5,158,69,21,4.2,11,10,1,0.2,1,0,0,0,0,0,15250,8400,15000,6000,12000,3600
03173300,Atlanta's John Marshall Law School,2017,2016,Y,150,94,480,308,172,150,31.3,102,48,92,19.2,66,26,58,12.1,36,22,0,0,0,0,0,0,0,0,23000,15400,16000,11500,12000,6000
03191300,City University of New York,2011,2010,,,,440,438,2,126,28.6,126,0,80,18.2,80,0,10,2.3,10,0,36,8.2,36,0,0,0,0,0,,,940,0,,
03191300,City University of New York,2012,2011,Y,30,3,480,478,2,67,14,67,0,28,5.8,28,0,1,0.2,1,0,38,7.9,38,0,0,0,0,0,11420,0,11420,0,4000,0
03191300,City University of New York,2013,2012,Y,25,0,428,424,4,223,52.1,223,0,164,38.3,164,0,21,4.9,21,0,31,7.2,31,0,7,1.6,7,0,7022,0,4000,0,591,0
03191300,City University of New York,2014,2013,Y,24,1,382,378,4,179,46.9,179,0,136,35.6,136,0,8,2.1,8,0,29,7.6,29,0,6,1.6,6,0,5712,0,4000,0,3000,0
03191300,City University of New York,2015,2014,Y,24,0,327,322,5,178,54.4,178,0,105,32.1,105,0,31,9.5,31,0,15,4.6,15,0,27,8.3,27,0,10375,0,5000,0,3750,0
03191300,City University of New York,2016,2015,Y,32,0,359,310,49,182,50.7,176,6,111,30.9,105,6,56,15.6,56,0,0,0,0,0,15,4.2,15,0,10365,4000,5000,4000,3500,3625
03191300,City University of New York,2017,2016,Y,26,0,434,339,95,185,42.6,173,12,105,24.2,97,8,68,15.7,64,4,0,0,0,0,12,2.8,12,0,12320,5000,5000,4000,4000,4000
03374300,Florida Coastal School of Law,2011,2010,,,,1742,1683,59,798,45.8,741,57,717,41.2,669,48,79,4.5,71,8,2,0.1,1,1,0,0,0,0,,,7500,8100,,
03374300,Florida Coastal School of Law,2012,2011,Y,302,105,1753,1702,51,940,53.6,834,106,764,43.6,682,82,154,8.8,130,24,2,0.1,2,0,20,1.1,20,0,16000,14310,7500,6750,3000,3500
03374300,Florida Coastal School of Law,2013,2012,Y,286,95,1594,1371,223,857,53.8,733,124,614,38.5,512,102,239,15,218,21,0,0,0,0,4,0.3,3,1,21000,12000,10000,6750,5000,5000
03374300,Florida Coastal School of Law,2014,2013,Y,195,70,1279,1109,170,716,56,601,115,602,47.1,500,102,114,8.9,101,13,0,0,0,0,0,0,0,0,25000,16000,12500,8800,6000,2000
03374300,Florida Coastal School of Law,2015,2014,Y,265,127,1115,924,191,763,68.4,659,104,467,41.9,430,37,254,22.8,187,67,13,1.2,13,0,29,2.6,29,0,23000,20800,11000,12400,4000,4500
03374300,Florida Coastal School of Law,2016,2015,Y,249,77,854,666,188,605,70.8,556,49,424,49.6,388,36,161,18.9,148,13,0,0,0,0,20,2.3,20,0,25000,13000,12500,5600,5000,3000
03374300,Florida Coastal School of Law,2017,2016,Y,147,54,655,580,75,464,70.8,399,65,287,43.8,240,47,121,18.5,108,13,21,3.2,16,5,35,5.3,35,0,30000,20000,19000,8000,7000,3000
03559300,Appalachian School of Law,2011,2010,,,,313,313,0,50,16,50,,14,4.5,14,,23,7.3,23,,13,4.2,13,,0,0,0,,,,14000,,,
03559300,Appalachian School of Law,2012,2011,Y,13,4,332,332,0,43,13,43,,7,2.1,7,,20,6,20,,16,4.8,16,,0,0,0,,28000,,14906,,13250,
03559300,Appalachian School of Law,2013,2012,Y,6,3,265,265,0,43,16.2,43,,16,6,16,,12,4.5,12,,15,5.7,15,,0,0,0,,28000,,14750,,5000,
03559300,Appalachian School of Law,2014,2013,Y,26,18,216,213,3,56,25.9,56,0,21,9.7,21,0,22,10.2,22,0,13,6,13,0,0,0,0,0,23250,0,15500,0,7750,0
03559300,Appalachian School of Law,2015,2014,Y,22,11,155,153,2,84,54.2,84,0,54,34.8,54,0,23,14.8,23,0,4,2.6,4,0,3,1.9,3,0,15500,0,12000,0,5000,0
03559300,Appalachian School of Law,2016,2015,Y,20,7,110,110,0,106,96.4,106,,56,50.9,56,0,35,31.8,35,,0,0,0,,15,13.6,15,,21000,,13000,,5000,
03559300,Appalachian School of Law,2017,2016,Y,19,6,96,94,2,80,83.3,80,0,34,35.4,34,0,22,22.9,22,0,24,25,24,0,0,0,0,0,17000,0,13750,0,8000,0
03691400,Ave Maria School of Law,2011,2010,,,,468,468,0,233,49.8,233,,124,26.5,124,,73,15.6,73,,36,7.7,36,,0,0,0,,,,15000,,,
03691400,Ave Maria School of Law,2012,2011,Y,103,48,489,489,0,253,51.7,253,,139,28.4,139,,69,14.1,69,,41,8.4,41,,4,0.8,4,,25000,,15000,,10000,
03691400,Ave Maria School of Law,2013,2012,Y,68,29,391,382,9,176,45,176,0,91,23.3,91,0,51,13,51,0,24,6.1,24,0,10,2.6,10,0,25000,0,15000,0,10000,0
03691400,Ave Maria School of Law,2014,2013,Y,91,29,319,315,4,225,70.5,213,12,127,39.8,119,8,48,15,48,0,44,13.8,40,4,6,1.9,6,0,25000,12500,15000,7500,10000,5000
03691400,Ave Maria School of Law,2015,2014,Y,89,31,269,267,2,237,88.1,225,12,140,52,135,5,46,17.1,44,2,39,14.5,37,2,12,4.5,9,3,25000,12500,15000,7500,10000,5000
03691400,Ave Maria School of Law,2016,2015,Y,88,29,268,268,0,233,86.9,213,,128,47.8,118,10,43,16,37,,44,16.4,40,,18,6.7,18,,39450,,16000,,2500,
03691400,Ave Maria School of Law,2017,2016,Y,75,31,248,240,8,204,82.3,177,27,81,32.7,71,10,57,23,48,9,48,19.4,45,3,18,7.3,13,5,39450,19725,16000,8000,2500,1250
04096300,Charleston School of Law,2011,2010,,,,702,520,182,233,33.2,216,17,230,32.8,213,17,3,0.4,3,0,0,0,0,0,0,0,0,0,,,7500,5000,,
04096300,Charleston School of Law,2012,2011,Y,48,11,709,518,191,276,38.9,247,29,274,38.6,245,29,2,0.3,2,0,0,0,0,0,0,0,0,0,10000,6000,6000,5000,5000,4000
04096300,Charleston School of Law,2013,2012,Y,43,8,631,447,184,295,46.8,247,48,289,45.8,241,48,6,1,6,0,0,0,0,0,0,0,0,0,10000,6500,7000,5000,5000,5000
04096300,Charleston School of Law,2014,2013,Y,70,13,537,427,110,317,59,273,44,267,49.7,223,44,50,9.3,50,0,0,0,0,0,0,0,0,0,15000,7113,8500,5000,6000,5000
04096300,Charleston School of Law,2015,2014,Y,68,15,454,362,92,311,68.5,265,46,219,48.2,178,41,91,20,86,5,1,0.2,1,0,0,0,0,0,20000,10000,10500,6500,7500,5000
04096300,Charleston School of Law,2016,2015,Y,14,3,355,299,56,270,76.1,244,26,180,50.7,158,22,90,25.4,86,4,0,0,0,0,0,0,0,0,20000,14250,12000,9250,10000,5750
04096300,Charleston School of Law,2017,2016,N,,,417,364,53,374,89.7,336,38,295,70.7,271,24,79,18.9,65,14,0,0,0,0,0,0,0,0,20000,20000,12000,12500,10000,9000
